grid_x,grid_y,x,y,total_light,timestamp,yaw,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15
-25,-15,-5.000000,-3.000000,1502.294,0.832,0.0,229.429,290.051,302.532,264.404,183.699,77.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.453,133.710
-25,-14,-5.000000,-2.800000,1533.271,1.632,0.0,236.409,296.955,308.109,267.701,184.264,74.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.313,139.569
-25,-13,-5.000000,-2.600000,1564.532,2.432,0.0,243.568,303.963,313.697,270.913,184.674,72.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.384,145.641
-25,-12,-5.000000,-2.400000,1596.033,3.232,0.0,250.903,311.070,319.284,274.028,184.915,70.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.671,151.932
-25,-11,-5.000000,-2.200000,1627.729,4.032,0.0,258.412,318.266,324.857,277.033,184.977,67.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.183,158.442
-25,-10,-5.000000,-2.000000,1659.567,4.832,0.0,266.091,325.544,330.404,279.913,184.847,64.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.926,165.175
-25,-9,-5.000000,-1.800000,1691.492,5.632,0.0,273.935,332.892,335.911,282.655,184.513,61.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.906,172.131
-25,-8,-5.000000,-1.600000,1723.441,6.432,0.0,281.939,340.299,341.363,285.242,183.963,58.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.129,179.311
-25,-7,-5.000000,-1.400000,1755.348,7.232,0.0,290.096,347.752,346.743,287.658,183.182,54.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.601,186.715
-25,-6,-5.000000,-1.200000,1787.140,8.032,0.0,298.398,355.237,352.035,289.888,182.160,50.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.328,194.342
-25,-5,-5.000000,-1.000000,1818.740,8.832,0.0,306.834,362.738,357.220,291.914,180.883,46.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.312,202.189
-25,-4,-5.000000,-0.800000,1850.064,9.632,0.0,315.394,370.239,362.280,293.719,179.339,42.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.558,210.252
-25,-3,-5.000000,-0.600000,1881.025,10.432,0.0,324.065,377.721,367.193,295.284,177.515,37.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.069,218.527
-25,-2,-5.000000,-0.400000,1911.526,11.232,0.0,332.833,385.165,371.939,296.592,175.400,32.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.845,227.007
-25,-1,-5.000000,-0.200000,1941.471,12.032,0.0,341.682,392.549,376.497,297.625,172.983,27.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.888,235.684
-25,0,-5.000000,0.000000,1970.754,12.832,0.0,350.595,399.852,380.842,298.364,170.252,22.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.197,244.549
-25,1,-5.000000,0.200000,1999.266,13.632,0.0,359.551,407.048,384.953,298.791,167.198,16.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,111.768,253.590
-25,2,-5.000000,0.400000,2026.895,14.432,0.0,368.531,414.114,388.804,298.889,163.812,10.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.600,262.794
-25,3,-5.000000,0.600000,2053.523,15.232,0.0,377.511,421.022,392.373,298.641,160.086,4.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.685,272.147
-25,4,-5.000000,0.800000,2081.540,16.032,0.0,386.467,427.745,395.634,298.029,156.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.019,281.632
-25,5,-5.000000,1.000000,2112.639,16.832,0.0,395.373,434.255,398.563,297.038,151.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,144.590,291.229
-25,6,-5.000000,1.200000,2142.632,17.632,0.0,404.200,440.523,401.137,295.653,146.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.389,300.918
-25,7,-5.000000,1.400000,2171.385,18.432,0.0,412.920,446.519,403.330,293.862,141.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,162.403,310.676
-25,8,-5.000000,1.600000,2202.947,19.232,0.0,421.501,452.212,405.120,291.651,136.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.184,171.616,320.477
-25,9,-5.000000,1.800000,2236.278,20.032,0.0,429.912,457.573,406.484,289.010,130.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.650,181.012,330.296
-25,10,-5.000000,2.000000,2268.249,20.832,0.0,438.120,462.571,407.403,285.932,124.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.406,190.571,340.104
-25,11,-5.000000,2.200000,2298.715,21.632,0.0,446.091,467.175,407.855,282.410,117.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.441,200.271,349.869
-25,12,-5.000000,2.400000,2327.530,22.432,0.0,453.790,471.358,407.822,278.440,110.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.742,210.089,359.560
-25,13,-5.000000,2.600000,2354.552,23.232,0.0,461.183,475.089,407.290,274.020,103.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.296,220.000,369.144
-25,14,-5.000000,2.800000,2379.639,24.032,0.0,468.235,478.344,406.244,269.151,96.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.084,229.975,378.586
-25,15,-5.000000,3.000000,2402.657,24.832,0.0,474.912,481.095,404.673,263.838,88.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.088,239.984,387.850
-25,16,-5.000000,3.200000,2423.475,25.632,0.0,481.180,483.320,402.569,258.086,80.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.286,249.997,396.900
-25,17,-5.000000,3.400000,2441.970,26.432,0.0,487.007,484.998,399.926,251.906,71.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.655,259.980,405.700
-25,18,-5.000000,3.600000,2458.029,27.232,0.0,492.360,486.109,396.741,245.309,63.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.168,269.899,414.211
-25,19,-5.000000,3.800000,2471.547,28.032,0.0,497.212,486.639,393.015,238.311,54.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.798,279.719,422.399
-25,20,-5.000000,4.000000,2482.432,28.832,0.0,501.533,486.575,388.752,230.929,45.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.515,289.404,430.227
-25,21,-5.000000,4.200000,2490.604,29.632,0.0,505.301,485.907,383.961,223.186,36.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.288,298.917,437.661
-25,22,-5.000000,4.400000,2495.997,30.432,0.0,508.491,484.630,378.650,215.102,27.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.085,308.222,444.667
-25,23,-5.000000,4.600000,2498.559,31.232,0.0,511.086,482.741,372.836,206.706,17.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.873,317.284,451.214
-25,24,-5.000000,4.800000,2498.255,32.032,0.0,513.070,480.243,366.535,198.024,8.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148.616,326.065,457.273
-25,25,-5.000000,5.000000,2496.055,32.832,0.0,514.430,477.141,359.768,189.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,158.281,334.533,462.817
-25,26,-5.000000,5.200000,2499.391,33.632,0.0,515.158,473.444,352.559,179.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,167.832,342.653,467.821
-25,27,-5.000000,5.400000,2499.813,34.432,0.0,515.251,469.165,344.933,170.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.236,350.394,472.266
-25,28,-5.000000,5.600000,2497.321,35.232,0.0,514.706,464.321,336.919,161.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,186.457,357.727,476.133
-25,29,-5.000000,5.800000,2497.633,36.032,0.0,513.529,458.932,328.549,151.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.705,195.463,364.625,479.408
-25,30,-5.000000,6.000000,2498.772,36.832,0.0,511.725,453.019,319.855,141.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.108,204.223,371.063,482.082
-25,31,-5.000000,6.200000,2497.038,37.632,0.0,509.306,446.611,310.871,131.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.458,212.705,377.020,484.147
-25,32,-5.000000,6.400000,2492.461,38.432,0.0,506.286,439.735,301.633,122.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.724,220.882,382.478,485.602
-25,33,-5.000000,6.600000,2485.088,39.232,0.0,502.684,432.421,292.176,112.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.875,228.726,387.421,486.446
-25,34,-5.000000,6.800000,2474.982,40.032,0.0,498.521,424.704,282.537,102.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.881,236.215,391.838,486.684
-25,35,-5.000000,7.000000,2462.218,40.832,0.0,493.820,416.617,272.752,92.943,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.714,243.326,395.720,486.325
-25,36,-5.000000,7.200000,2446.885,41.632,0.0,488.609,408.195,262.858,83.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.345,250.041,399.062,485.381
-25,37,-5.000000,7.400000,2429.084,42.432,0.0,482.917,399.475,252.890,73.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.751,256.344,401.862,483.865
-25,38,-5.000000,7.600000,2408.927,43.232,0.0,476.774,390.494,242.883,64.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.907,262.221,404.122,481.797
-25,39,-5.000000,7.800000,2386.534,44.032,0.0,470.212,381.288,232.869,55.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.793,267.662,405.847,479.195
-24,-15,-4.800000,-3.000000,1537.035,44.832,0.0,232.909,296.164,310.266,272.391,190.542,81.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.981,134.134
-24,-14,-4.800000,-2.800000,1569.649,45.632,0.0,240.170,303.406,316.178,275.955,191.264,79.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.896,140.170
-24,-13,-4.800000,-2.600000,1602.604,46.432,0.0,247.625,310.767,322.109,279.438,191.826,77.371,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.032,146.435
-24,-12,-4.800000,-2.400000,1635.857,47.232,0.0,255.273,318.241,328.048,282.826,192.217,74.922,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.397,152.933
-24,-11,-4.800000,-2.200000,1669.361,48.032,0.0,263.113,325.820,333.983,286.106,192.422,72.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.999,159.667
-24,-10,-4.800000,-2.000000,1703.062,48.832,0.0,271.140,333.494,339.900,289.261,192.430,69.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.846,166.641
-24,-9,-4.800000,-1.800000,1736.902,49.632,0.0,279.351,341.253,345.785,292.278,192.226,66.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.944,173.856
-24,-8,-4.800000,-1.600000,1770.817,50.432,0.0,287.741,349.086,351.622,295.139,191.797,62.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.302,181.315
-24,-7,-4.800000,-1.400000,1804.738,51.232,0.0,296.301,356.978,357.393,297.826,191.128,59.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.926,189.016
-24,-6,-4.800000,-1.200000,1838.588,52.032,0.0,305.025,364.915,363.081,300.323,190.206,55.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.821,196.961
-24,-5,-4.800000,-1.000000,1872.286,52.832,0.0,313.902,372.882,368.666,302.611,189.017,51.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.993,205.146
-24,-4,-4.800000,-0.800000,1905.744,53.632,0.0,322.922,380.860,374.127,304.671,187.547,46.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.446,213.568
-24,-3,-4.800000,-0.600000,1938.867,54.432,0.0,332.071,388.831,379.443,306.482,185.781,41.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.184,222.224
-24,-2,-4.800000,-0.400000,1971.556,55.232,0.0,341.335,396.772,384.592,308.026,183.708,36.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.210,231.107
-24,-1,-4.800000,-0.200000,2003.704,56.032,0.0,350.698,404.663,389.549,309.283,181.313,31.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.524,240.210
-24,0,-4.800000,0.000000,2035.199,56.832,0.0,360.140,412.478,394.290,310.231,178.585,25.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.127,249.522
-24,1,-4.800000,0.200000,2065.923,57.632,0.0,369.642,420.192,398.789,310.852,175.513,19.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.018,259.033
-24,2,-4.800000,0.400000,2095.755,58.432,0.0,379.182,427.779,403.021,311.126,172.085,13.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.192,268.729
-24,3,-4.800000,0.600000,2124.567,59.232,0.0,388.735,435.209,406.958,311.032,168.294,7.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.646,278.595
-24,4,-4.800000,0.800000,2152.227,60.032,0.0,398.275,442.452,410.574,310.553,164.131,0.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,137.371,288.613
-24,5,-4.800000,1.000000,2185.477,60.832,0.0,407.774,449.479,413.841,309.670,159.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,146.361,298.764
-24,6,-4.800000,1.200000,2217.850,61.632,0.0,417.201,456.256,416.733,308.366,154.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,155.603,309.025
-24,7,-4.800000,1.400000,2248.939,62.432,0.0,426.526,462.752,419.224,306.627,149.355,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,165.084,319.372
-24,8,-4.800000,1.600000,2279.848,63.232,0.0,435.714,468.932,421.286,304.439,143.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.251,174.789,329.778
-24,9,-4.800000,1.800000,2315.726,64.032,0.0,444.731,474.763,422.896,301.788,137.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.055,184.700,340.215
-24,10,-4.800000,2.000000,2350.187,64.832,0.0,453.541,480.212,424.029,298.666,131.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.176,194.796,350.651
-24,11,-4.800000,2.200000,2383.071,65.632,0.0,462.106,485.245,424.663,295.065,124.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.604,205.055,361.054
-24,12,-4.800000,2.400000,2414.216,66.432,0.0,470.388,489.829,424.777,290.979,117.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.326,215.450,371.388
-24,13,-4.800000,2.600000,2443.464,67.232,0.0,478.350,493.933,424.354,286.406,109.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.327,225.955,381.617
-24,14,-4.800000,2.800000,2470.659,68.032,0.0,485.952,497.527,423.376,281.346,101.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.588,236.539,391.704
-24,15,-4.800000,3.000000,2495.650,68.832,0.0,493.156,500.582,421.833,275.804,93.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.089,247.170,401.608
-24,16,-4.800000,3.200000,2518.291,69.632,0.0,499.925,503.070,419.712,269.784,84.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.807,257.814,411.290
-24,17,-4.800000,3.400000,2538.444,70.432,0.0,506.223,504.970,417.007,263.298,76.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.716,268.434,420.709
-24,18,-4.800000,3.600000,2555.981,71.232,0.0,512.014,506.258,413.716,256.358,67.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,91.788,278.993,429.824
-24,19,-4.800000,3.800000,2570.786,72.032,0.0,517.266,506.918,409.837,248.981,57.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.994,289.453,438.596
-24,20,-4.800000,4.000000,2582.754,72.832,0.0,521.947,506.935,405.376,241.186,48.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.300,299.773,446.984
-24,21,-4.800000,4.200000,2591.795,73.632,0.0,526.029,506.298,400.340,232.996,38.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.672,309.914,454.949
-24,22,-4.800000,4.400000,2597.834,74.432,0.0,529.488,505.000,394.740,224.437,28.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,133.076,319.834,462.455
-24,23,-4.800000,4.600000,2600.812,75.232,0.0,532.303,503.038,388.592,215.535,18.908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,143.473,329.495,469.467
-24,24,-4.800000,4.800000,2600.688,76.032,0.0,534.455,500.415,381.915,206.323,8.944,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.828,338.856,475.951
-24,25,-4.800000,5.000000,2598.491,76.832,0.0,535.932,497.136,374.732,196.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,164.100,347.879,481.878
-24,26,-4.800000,5.200000,2602.104,77.632,0.0,536.722,493.211,367.069,187.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,174.251,356.528,487.221
-24,27,-4.800000,5.400000,2602.562,78.432,0.0,536.823,488.655,358.955,177.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,184.244,364.767,491.957
-24,28,-4.800000,5.600000,2599.862,79.232,0.0,536.232,483.485,350.422,167.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194.041,372.564,496.067
-24,29,-4.800000,5.800000,2600.074,80.032,0.0,534.954,477.725,341.504,156.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.054,203.605,379.889,499.534
-24,30,-4.800000,6.000000,2601.102,80.832,0.0,532.996,471.399,332.236,146.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.031,212.901,386.714,502.348
-24,31,-4.800000,6.200000,2599.019,81.632,0.0,530.372,464.537,322.659,136.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.950,221.896,393.018,504.502
-24,32,-4.800000,6.400000,2593.862,82.432,0.0,527.098,457.171,312.809,125.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.777,230.558,398.778,505.992
-24,33,-4.800000,6.600000,2585.684,83.232,0.0,523.193,449.335,302.728,115.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.477,238.858,403.979,506.820
-24,34,-4.800000,6.800000,2574.556,84.032,0.0,518.683,441.066,292.456,104.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.016,246.769,408.608,506.992
-24,35,-4.800000,7.000000,2560.563,84.832,0.0,513.594,432.401,282.032,94.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.365,254.270,412.656,506.517
-24,36,-4.800000,7.200000,2543.806,85.632,0.0,507.956,423.381,271.498,84.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73.492,261.338,416.118,505.409
-24,37,-4.800000,7.400000,2524.398,86.432,0.0,501.802,414.046,260.891,74.655,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.371,267.957,418.992,503.684
-24,38,-4.800000,7.600000,2502.465,87.232,0.0,495.166,404.436,250.251,64.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.976,274.113,421.281,501.364
-24,39,-4.800000,7.800000,2478.140,88.032,0.0,488.084,394.592,239.613,55.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.283,279.794,422.991,498.471
-23,-15,-4.600000,-3.000000,1572.532,88.832,0.0,236.366,302.372,318.203,280.650,197.672,86.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.310,134.431
-23,-14,-4.600000,-2.800000,1606.869,89.632,0.0,243.917,309.968,324.468,284.500,198.566,84.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.275,140.647
-23,-13,-4.600000,-2.600000,1641.611,90.432,0.0,251.679,317.700,330.763,288.274,199.297,82.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.471,147.106
-23,-12,-4.600000,-2.400000,1676.714,91.232,0.0,259.653,325.560,337.077,291.956,199.853,79.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.910,153.816
-23,-11,-4.600000,-2.200000,1712.130,92.032,0.0,267.837,333.541,343.397,295.532,200.218,77.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.598,160.779
-23,-10,-4.600000,-2.000000,1747.806,92.832,0.0,276.228,341.635,349.709,298.986,200.380,74.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.546,168.000
-23,-9,-4.600000,-1.800000,1783.681,93.632,0.0,284.822,349.829,355.998,302.301,200.322,71.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.761,175.482
-23,-8,-4.600000,-1.600000,1819.689,94.432,0.0,293.615,358.112,362.247,305.460,200.031,67.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.252,183.227
-23,-7,-4.600000,-1.400000,1855.757,95.232,0.0,302.599,366.471,368.438,308.444,199.490,64.054,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.026,191.236
-23,-6,-4.600000,-1.200000,1891.807,96.032,0.0,311.767,374.890,374.552,311.233,198.685,60.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.090,199.509
-23,-5,-4.600000,-1.000000,1927.752,96.832,0.0,321.110,383.353,380.569,313.809,197.599,55.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.451,208.046
-23,-4,-4.600000,-0.800000,1963.499,97.632,0.0,330.616,391.842,386.465,316.149,196.218,51.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.115,216.844
-23,-3,-4.600000,-0.600000,1998.949,98.432,0.0,340.272,400.335,392.218,318.234,194.525,46.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.086,225.898
-23,-2,-4.600000,-0.400000,2033.994,99.232,0.0,350.063,408.811,397.804,320.040,192.507,41.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.367,235.204
-23,-1,-4.600000,-0.200000,2068.522,100.032,0.0,359.972,417.246,403.197,321.547,190.148,35.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.962,244.754
-23,0,-4.600000,0.000000,2102.411,100.832,0.0,369.981,425.614,408.370,322.731,187.435,29.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.870,254.539
-23,1,-4.600000,0.200000,2135.535,101.632,0.0,380.066,433.889,413.295,323.571,184.354,23.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.091,264.547
-23,2,-4.600000,0.400000,2167.762,102.432,0.0,390.206,442.040,417.944,324.044,180.894,17.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.623,274.764
-23,3,-4.600000,0.600000,2198.953,103.232,0.0,400.375,450.036,422.288,324.129,177.044,10.445,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.462,285.175
-23,4,-4.600000,0.800000,2228.965,104.032,0.0,410.544,457.846,426.296,323.804,172.794,3.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,138.600,295.762
-23,5,-4.600000,1.000000,2261.776,104.832,0.0,420.683,465.436,429.938,323.049,168.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,148.030,306.504
-23,6,-4.600000,1.200000,2296.745,105.632,0.0,430.759,472.770,433.186,321.846,163.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,157.740,317.377
-23,7,-4.600000,1.400000,2330.389,106.432,0.0,440.739,479.813,436.008,320.176,157.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,167.717,328.356
-23,8,-4.600000,1.600000,2362.544,107.232,0.0,450.587,486.528,438.377,318.024,151.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,177.945,339.412
-23,9,-4.600000,1.800000,2399.197,108.032,0.0,460.263,492.877,440.263,315.375,145.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.152,188.405,350.515
-23,10,-4.600000,2.000000,2436.381,108.832,0.0,469.728,498.824,441.640,312.217,138.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.658,199.076,361.630
-23,11,-4.600000,2.200000,2471.913,109.632,0.0,478.942,504.330,442.483,308.541,131.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.502,209.932,372.722
-23,12,-4.600000,2.400000,2505.615,110.432,0.0,487.862,509.360,442.768,304.341,123.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.669,220.947,383.753
-23,13,-4.600000,2.600000,2537.311,111.232,0.0,496.446,513.879,442.474,299.612,115.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.146,232.092,394.683
-23,14,-4.600000,2.800000,2566.827,112.032,0.0,504.651,517.851,441.582,294.355,107.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.911,243.332,405.470
-23,15,-4.600000,3.000000,2593.993,112.832,0.0,512.435,521.244,440.078,288.573,99.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.944,254.634,416.071
-23,16,-4.600000,3.200000,2618.648,113.632,0.0,519.756,524.029,437.949,282.271,90.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.219,265.961,426.441
-23,17,-4.600000,3.400000,2640.636,114.432,0.0,526.573,526.179,435.188,275.461,80.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82.709,277.271,436.537
-23,18,-4.600000,3.600000,2659.814,115.232,0.0,532.847,527.668,431.788,268.155,71.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.384,288.525,446.312
-23,19,-4.600000,3.800000,2676.050,116.032,0.0,538.540,528.477,427.751,260.372,61.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.210,299.679,455.723
-23,20,-4.600000,4.000000,2689.225,116.832,0.0,543.618,528.589,423.080,252.133,51.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.152,310.690,464.723
-23,21,-4.600000,4.200000,2699.238,117.632,0.0,548.050,527.992,417.783,243.463,40.993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.173,321.514,473.271
-23,22,-4.600000,4.400000,2706.003,118.432,0.0,551.807,526.676,411.873,234.388,30.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,137.233,332.104,481.324
